city,speciality,profile_url,name,degree,year_of_experience,location,dp_score,npv,consultation_fee,google_map_link,scraped_at
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-sanjay-kaul-dentist-1/recommended?practice_id=697572&specialization=Doctor&referrer=doctor_listing&page_uid=7e7f7002-0a0c-4c27-8a06-2594435eeb95,Dr. Sanjay Kaul,BDS,29,Bangalore,93,1,1,"https://www.google.com/maps/search/Dr.+Sanjay+Kaul+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:12:58.656962
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-aarti-talikoti-dentist?practice_id=654730&specialization=Doctor&referrer=doctor_listing&page_uid=7e7f7002-0a0c-4c27-8a06-2594435eeb95,Dr. Aarti Talikoti,BDS,10,Jayanagar 9 Block,97,1,0,"http://www.google.com/maps/place/12.92061,77.59496",2025-08-18T01:13:01.529529
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-sunil-rao-dentist-1/recommended?practice_id=779552&specialization=Doctor&referrer=doctor_listing&page_uid=7e7f7002-0a0c-4c27-8a06-2594435eeb95,Dr. Sunil Rao,BDS,18,Bangalore,97,1,1,"https://www.google.com/maps/search/Dr.+Sunil+Rao+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:13:04.605826
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-vivekananda-reddy-dentist/recommended?practice_id=1370881&specialization=Doctor&referrer=doctor_listing&page_uid=7e7f7002-0a0c-4c27-8a06-2594435eeb95,Dr. Vivekananda Reddy,MDS,22,Bangalore,98,22,22,"https://www.google.com/maps/search/Dr.+Vivekananda+Reddy+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:13:07.604570
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-aarti-talikoti-dentist/recommended?practice_id=654730&specialization=Doctor&referrer=doctor_listing&page_uid=7e7f7002-0a0c-4c27-8a06-2594435eeb95,Dr. Aarti Talikoti,BDS,10,Bangalore,97,1,2008,"https://www.google.com/maps/search/Dr.+Aarti+Talikoti+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:13:10.710981
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-sunil-rao-dentist-1?practice_id=779552&specialization=Doctor&referrer=doctor_listing&page_uid=7e7f7002-0a0c-4c27-8a06-2594435eeb95,Dr. Sunil Rao,BDS,18,Vijayanagar,97,1,0,"http://www.google.com/maps/place/12.964420269994,77.538014352322",2025-08-18T01:13:13.537567
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-rashmi-shetty-3-dentist/recommended?practice_id=745107&specialization=Doctor&referrer=doctor_listing&page_uid=7e7f7002-0a0c-4c27-8a06-2594435eeb95,Dr. Rashmi Shetty,BDS,3,Bangalore,99,1,3,"https://www.google.com/maps/search/Dr.+Rashmi+Shetty+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:13:16.630597
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-s-tamil-arasi-dentist/recommended?practice_id=1409516&specialization=Doctor&referrer=doctor_listing&page_uid=7e7f7002-0a0c-4c27-8a06-2594435eeb95,Dr. S Tamil Arasi,BDS,21,Bangalore,,2,21,"https://www.google.com/maps/search/Dr.+S+Tamil+Arasi+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:13:19.732179
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-harish-prasad-b-r-dermatologist-cosmetologist?practice_id=1133982&specialization=Doctor&referrer=doctor_listing&page_uid=7e7f7002-0a0c-4c27-8a06-2594435eeb95,Dr. Harish Prasad B.R,MD,1,BTM Layout,95,1,0,"http://www.google.com/maps/place/12.91341,77.6067",2025-08-18T01:13:22.753944
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-baswaraj-biradar-dentist?practice_id=734346&specialization=Doctor&referrer=doctor_listing&page_uid=7e7f7002-0a0c-4c27-8a06-2594435eeb95,Dr. Baswaraj Biradar,BDS,13,Sahakaranagar,99,1,0,"http://www.google.com/maps/place/13.061059832056454,77.58721668834707",2025-08-18T01:13:25.802178
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-vivekananda-reddy-dentist?practice_id=1370881&specialization=Doctor&referrer=doctor_listing&page_uid=7e7f7002-0a0c-4c27-8a06-2594435eeb95,Dr. Vivekananda Reddy,MDS,22,Hoodi,98,1,0,"http://www.google.com/maps/place/12.991662834049,77.720235629977",2025-08-18T01:13:28.561243
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-sanjay-kaul-dentist-1?practice_id=697572&specialization=Doctor&referrer=doctor_listing&page_uid=7e7f7002-0a0c-4c27-8a06-2594435eeb95,Dr. Sanjay Kaul,BDS,29,Koramangala,93,1,0,"http://www.google.com/maps/place/12.934589431275,77.630532051956",2025-08-18T01:13:31.708586
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-allu-venkateshwara-reddy-dentist/recommended?practice_id=1458328&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. Allu Venkateswara Reddy,BDS,19,Bangalore,100,1,1,"https://www.google.com/maps/search/Dr.+Allu+Venkateswara+Reddy+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:13:34.711932
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-d-n-naveen-dentist?practice_id=1235728&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. D N Naveen,BDS,18,New Thippasandra,98,1,0,"http://www.google.com/maps/place/12.975938481932,77.654982741741",2025-08-18T01:13:37.768065
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-partha-sarathi-dutta-roy-dermatologist-cosmetologist-dermatologist/recommended?practice_id=899562&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. Parthasarathi Dutta Roy,MBBS,25,Bangalore,88,1,2016,"https://www.google.com/maps/search/Dr.+Parthasarathi+Dutta+Roy+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:13:40.830899
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-sindhu-s-kumar-2-dentist?practice_id=1163292&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. Sindhu S Kumar,BDS,14,Jayanagar 4 Block,99,1,0,"http://www.google.com/maps/place/12.920642473657,77.590101342648",2025-08-18T01:13:43.754014
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-raju-srinivas-dentist/recommended?practice_id=678050&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. Raju Srinivas,BDS,27,Bangalore,96,27,27,"https://www.google.com/maps/search/Dr.+Raju+Srinivas+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:13:46.944345
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-raju-srinivas-dentist?practice_id=678050&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. Raju Srinivas,BDS,27,Jayanagar,96,1,0,"http://www.google.com/maps/place/12.930807277863,77.592497311791",2025-08-18T01:13:49.698456
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-sindhu-s-kumar-2-dentist/recommended?practice_id=1163292&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. Sindhu S Kumar,BDS,14,Bangalore,99,1,2,"https://www.google.com/maps/search/Dr.+Sindhu+S+Kumar+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:13:52.793861
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-k-a-mohan?practice_id=1138332&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. K A Mohan,BDS,47,Domlur,97,1,0,"http://www.google.com/maps/place/12.962608873427,77.64005580917",2025-08-18T01:13:55.682851
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-sumanth-shetty-2-dentist/recommended?practice_id=745107&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. Sumanth Shetty,BDS,26,Bangalore,96,2,2,"https://www.google.com/maps/search/Dr.+Sumanth+Shetty+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:13:58.858159
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-shyam-padmanabhan-dentist/recommended?practice_id=1235728&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. Shyam Padmanabhan,BDS,5,Bangalore,99,1,2001,"https://www.google.com/maps/search/Dr.+Shyam+Padmanabhan+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:14:01.884414
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-partha-sarathi-dutta-roy-dermatologist-cosmetologist-dermatologist?practice_id=899562&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. Parthasarathi Dutta Roy,MBBS,25,Indiranagar,88,1,0,"http://www.google.com/maps/place/12.978668751369,77.645484978269",2025-08-18T01:14:04.731350
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-d-n-naveen-dentist/recommended?practice_id=1235728&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. D N Naveen,BDS,18,Bangalore,98,1,18,"https://www.google.com/maps/search/Dr.+D+N+Naveen+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:14:07.842881
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-sumanth-shetty-2-dentist?practice_id=745107&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. Sumanth Shetty,BDS,26,Koramangala,96,1,0,"http://www.google.com/maps/place/12.92777,77.63721",2025-08-18T01:14:10.664610
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-shyam-padmanabhan-dentist?practice_id=1235728&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. Shyam Padmanabhan,BDS,2001,New Thippasandra,99,1,0,"http://www.google.com/maps/place/12.975938481932,77.654982741741",2025-08-18T01:14:14.078908
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-k-a-mohan/recommended?practice_id=1138332&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. K A Mohan,BDS,47,Bangalore,97,1,2,"https://www.google.com/maps/search/Dr.+K+A+Mohan+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:14:17.058247
Bangalore,Homeopath,https://www.practo.com/bangalore/doctor/dr-allu-venkateshwara-reddy-dentist?practice_id=1458328&specialization=Doctor&referrer=doctor_listing&page_uid=3ea03021-5d81-40b7-bdf3-53c77fb468c5,Dr. Allu Venkateswara Reddy,BDS,1,Koramangala,100,1,0,"http://www.google.com/maps/place/12.92527322958,77.634380513427",2025-08-18T01:14:19.928899
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-dr-akshay-shivappa-kudpaje-ear-nose-throat-ent-specialist?practice_id=1142571&specialization=Oncologist&referrer=doctor_listing&page_uid=b0ba6395-a5ee-4790-89f8-442672af851b,Dr. Akshay Shivappa Kudpaje,MBBS,13,Yelahanka,82,1,0,"http://www.google.com/maps/place/13.1183348,77.6083878",2025-08-18T01:14:22.778875
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-prasad-narayanan-gynecologic-oncologist?practice_id=1142571&specialization=Oncologist&referrer=doctor_listing&page_uid=b0ba6395-a5ee-4790-89f8-442672af851b,Dr. Prasad Narayanan,MBBS,200,Yelahanka,100,1,0,"http://www.google.com/maps/place/13.1183348,77.6083878",2025-08-18T01:14:25.876794
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-kakoli-lahkar-oncologist-1/recommended?practice_id=1312752&specialization=Oncologist&referrer=doctor_listing&page_uid=b0ba6395-a5ee-4790-89f8-442672af851b,Dr. Kakoli Lahkar,MBBS,1,Bangalore,,1,1,"https://www.google.com/maps/search/Dr.+Kakoli+Lahkar+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:14:28.814419
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-kakoli-lahkar-oncologist-1?practice_id=1312752&specialization=Oncologist&referrer=doctor_listing&page_uid=b0ba6395-a5ee-4790-89f8-442672af851b,Dr. Kakoli Lahkar,MBBS,1,Electronics City,,1,0,"http://www.google.com/maps/place/12.854521,77.662519",2025-08-18T01:14:31.751947
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-suresh-babu-d-surgical-gastroenterology/recommended?practice_id=1422628&specialization=Oncologist&referrer=doctor_listing&page_uid=b0ba6395-a5ee-4790-89f8-442672af851b,Dr. Suresh Babu D,MBBS,15,Bangalore,98,1,1,"https://www.google.com/maps/search/Dr.+Suresh+Babu+D+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:14:35.131610
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-prasad-narayanan-gynecologic-oncologist/recommended?practice_id=1142571&specialization=Oncologist&referrer=doctor_listing&page_uid=b0ba6395-a5ee-4790-89f8-442672af851b,Dr. Prasad Narayanan,MBBS,200,Bangalore,100,1,200,"https://www.google.com/maps/search/Dr.+Prasad+Narayanan+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:14:37.791864
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-suresh-babu-d-surgical-gastroenterology?practice_id=1422628&specialization=Oncologist&referrer=doctor_listing&page_uid=b0ba6395-a5ee-4790-89f8-442672af851b,Dr. Suresh Babu D,MBBS,15,Kanakpura Road,98,1,0,"http://www.google.com/maps/place/12.883429359113,77.550292854957",2025-08-18T01:14:40.951704
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-shekar-patil-2-oncologist?practice_id=1276829&specialization=Oncologist&referrer=doctor_listing&page_uid=b0ba6395-a5ee-4790-89f8-442672af851b,Dr. Shekar Patil,MBBS,20,Sampangiramnagar,91,2,0,"http://www.google.com/maps/place/12.96056110058228,77.58395074835684",2025-08-18T01:14:43.771730
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-ravi-thippeswamy-oncologist?practice_id=1276829&specialization=Oncologist&referrer=doctor_listing&page_uid=b0ba6395-a5ee-4790-89f8-442672af851b,Dr. Ravi Thippeswamy,MBBS,21,Sampangiramnagar,,1,0,"http://www.google.com/maps/place/12.96056110058228,77.58395074835684",2025-08-18T01:14:46.949203
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-dr-akshay-shivappa-kudpaje-ear-nose-throat-ent-specialist/recommended?practice_id=1142571&specialization=Oncologist&referrer=doctor_listing&page_uid=b0ba6395-a5ee-4790-89f8-442672af851b,Dr. Akshay Shivappa Kudpaje,MBBS,13,Bangalore,82,1,13,"https://www.google.com/maps/search/Dr.+Akshay+Shivappa+Kudpaje+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:14:50.044940
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-ravi-thippeswamy-oncologist/recommended?practice_id=1276829&specialization=Oncologist&referrer=doctor_listing&page_uid=b0ba6395-a5ee-4790-89f8-442672af851b,Dr. Ravi Thippeswamy,MBBS,21,Bangalore,,1,21,"https://www.google.com/maps/search/Dr.+Ravi+Thippeswamy+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:14:53.289059
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-shekar-patil-2-oncologist/recommended?practice_id=1276829&specialization=Oncologist&referrer=doctor_listing&page_uid=b0ba6395-a5ee-4790-89f8-442672af851b,Dr. Shekar Patil,MBBS,20,Bangalore,91,2,2,"https://www.google.com/maps/search/Dr.+Shekar+Patil+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:14:56.017332
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-k-a-mohan?practice_id=1138332&specialization=Doctor&referrer=doctor_listing&page_uid=79073266-c18a-4bf7-ba4d-677a8431c931,Dr. K A Mohan,BDS,47,Domlur,97,1,0,"http://www.google.com/maps/place/12.962608873427,77.64005580917",2025-08-18T01:14:58.974625
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-allu-venkateshwara-reddy-dentist?practice_id=1458328&specialization=Doctor&referrer=doctor_listing&page_uid=79073266-c18a-4bf7-ba4d-677a8431c931,Dr. Allu Venkateswara Reddy,BDS,1,Koramangala,100,1,0,"http://www.google.com/maps/place/12.92527322958,77.634380513427",2025-08-18T01:15:01.926820
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-shyam-padmanabhan-dentist/recommended?practice_id=1235728&specialization=Doctor&referrer=doctor_listing&page_uid=79073266-c18a-4bf7-ba4d-677a8431c931,Dr. Shyam Padmanabhan,BDS,5,Bangalore,99,1,2001,"https://www.google.com/maps/search/Dr.+Shyam+Padmanabhan+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:15:05.038077
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-partha-sarathi-dutta-roy-dermatologist-cosmetologist-dermatologist/recommended?practice_id=899562&specialization=Doctor&referrer=doctor_listing&page_uid=79073266-c18a-4bf7-ba4d-677a8431c931,Dr. Parthasarathi Dutta Roy,MBBS,25,Bangalore,88,1,2016,"https://www.google.com/maps/search/Dr.+Parthasarathi+Dutta+Roy+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:15:08.098345
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-d-n-naveen-dentist/recommended?practice_id=1235728&specialization=Doctor&referrer=doctor_listing&page_uid=79073266-c18a-4bf7-ba4d-677a8431c931,Dr. D N Naveen,BDS,18,Bangalore,98,1,18,"https://www.google.com/maps/search/Dr.+D+N+Naveen+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:15:11.018642
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-sumanth-shetty-2-dentist/recommended?practice_id=745107&specialization=Doctor&referrer=doctor_listing&page_uid=79073266-c18a-4bf7-ba4d-677a8431c931,Dr. Sumanth Shetty,BDS,26,Bangalore,96,2,2,"https://www.google.com/maps/search/Dr.+Sumanth+Shetty+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:15:13.960349
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-raju-srinivas-dentist/recommended?practice_id=678050&specialization=Doctor&referrer=doctor_listing&page_uid=79073266-c18a-4bf7-ba4d-677a8431c931,Dr. Raju Srinivas,BDS,27,Bangalore,96,27,27,"https://www.google.com/maps/search/Dr.+Raju+Srinivas+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:15:17.356046
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-sumanth-shetty-2-dentist?practice_id=745107&specialization=Doctor&referrer=doctor_listing&page_uid=79073266-c18a-4bf7-ba4d-677a8431c931,Dr. Sumanth Shetty,BDS,26,Koramangala,96,1,0,"http://www.google.com/maps/place/12.92777,77.63721",2025-08-18T01:15:19.981301
Bangalore,Oncologist,https://www.practo.com/bangalore/doctor/dr-k-a-mohan/recommended?practice_id=1138332&specialization=Doctor&referrer=doctor_listing&page_uid=79073266-c18a-4bf7-ba4d-677a8431c931,Dr. K A Mohan,BDS,47,Bangalore,97,1,2,"https://www.google.com/maps/search/Dr.+K+A+Mohan+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T01:15:22.941311
